property_type,society,sector,price,price_per_sqft,bedRoom,bathroom,balcony,floorNum,facing,agePossession,Built_up_area,study room,servant room,store room,pooja room,others,furnishing_type,luxury_score
flat,shapoorji pallonji joyville gurugram,sector 102,1.9,10259.0,0.0,3,4,15.0,North-East,New Property,1700.0,0,0,0,1,0,unfurnished,216
flat,bestech park view sanskruti,sector 92,1.6,8020.0,0.0,4,4,10.0,North-West,Relatively New,1615.0,0,1,0,0,1,semifurnished,216
flat,emaar mgf the palm drive,sector 66,3.0,14286.0,0.0,5,4,10.0,East,Relatively New,2100.0,0,1,0,0,0,semifurnished,53
flat,ireo the grand arch,sector 58,2.2,16000.0,0.0,2,2,6.0,North-East,Relatively New,1244.0,0,0,0,0,0,unfurnished,47
flat,experion windchants,sector 112,5.2,10726.0,0.0,6,4,15.0,East,Relatively New,3655.35,0,1,0,1,0,semifurnished,223
flat,dlf regency park,sector 28,2.35,13225.0,0.0,4,3,8.0,South-East,Old Property,1700.0,0,1,0,0,0,semifurnished,139
flat,emaar mgf emerald floors premier,sector 65,2.77,14025.0,1.0,4,4,3.0,North-East,Relatively New,2194.0,1,1,0,0,0,unfurnished,223
flat,emaar mgf emerald floors premier,sector 65,2.7,16364.0,1.0,3,3,5.0,North-West,Relatively New,1650.0,0,1,1,0,0,semifurnished,143
flat,emaar mgf emerald floors premier,sector 65,2.35,14242.0,1.0,3,3,3.0,East,Relatively New,1833.0,1,1,0,0,0,semifurnished,170
flat,emaar mgf emerald floors premier,sector 65,2.79,14127.0,2.0,4,4,2.0,South-West,Relatively New,2194.0,1,1,0,0,0,unfurnished,216
flat,emaar mgf emerald floors premier,sector 65,2.3,13939.0,1.0,4,3,3.0,South-West,Relatively New,1833.0,1,1,1,1,0,unfurnished,216
flat,the lions cghs,sector 56,2.1,8750.0,0.0,4,4,8.0,West,Old Property,2200.0,0,0,0,0,1,semifurnished,207
flat,rail vihar cghs,sector 56,1.35,10385.0,3.0,2,2,1.0,West,Old Property,1275.0,0,0,0,0,1,unfurnished,201
flat,puri emerald bay,sector 104,2.23,9911.0,0.0,4,4,10.0,East,Relatively New,2358.0,0,1,0,0,0,semifurnished,201
flat,experion the heartsong,sector 108,2.08,9905.0,1.0,4,4,3.0,East,Relatively New,2631.0,0,1,0,0,0,unfurnished,154
flat,experion the heartsong,sector 108,1.3,8344.0,0.0,3,4,7.0,South-West,Relatively New,1661.0,1,0,0,0,0,semifurnished,192
flat,suncity avenue,sector 102,0.48,9023.0,0.0,2,1,5.0,North-East,Relatively New,582.0,0,0,1,0,0,semifurnished,201
flat,sobha city,sector 108,2.33,14463.0,0.0,3,3,17.0,North-East,Relatively New,1711.0,0,0,1,0,0,semifurnished,201
flat,parsvnath green ville,sector 48,1.75,7202.0,0.0,3,3,7.0,South,Old Property,2200.0,0,1,0,0,0,semifurnished,147
flat,parsvnath green ville,sector 48,1.6,8377.0,0.0,3,3,13.0,North-West,Old Property,1700.0,0,0,0,0,1,unfurnished,144
flat,parsvnath green ville,sector 48,1.5,8787.0,3.0,3,3,1.0,North,Old Property,1600.0,0,0,0,0,0,semifurnished,154
flat,orchid petals,sector 49,1.9,10526.0,2.0,3,3,2.0,South,Old Property,1600.0,0,0,0,0,1,semifurnished,53
flat,ireo skyon,sector 60,3.7,13214.0,0.0,5,3,10.0,South,Relatively New,2534.0,0,1,0,0,0,semifurnished,208
flat,ireo skyon,sector 60,3.75,13393.0,0.0,5,3,15.0,South,Relatively New,2534.0,0,1,0,0,0,unfurnished,211
flat,m3m merlin,sector 67,3.4,14419.0,0.0,4,3,15.0,South,Relatively New,2122.0,0,1,0,0,0,semifurnished,140
flat,ats kocoon,sector 109,2.2,10023.0,0.0,4,3,8.0,North-East,Relatively New,1860.0,0,1,0,0,0,semifurnished,198
flat,vatika gurgaon,sector 83,0.83,6667.0,0.0,2,2,12.0,North,Relatively New,1154.0,0,0,0,1,0,unfurnished,205
flat,emaar gurgaon greens,sector 102,1.45,8788.0,0.0,3,3,7.0,North-East,Relatively New,1493.0,0,1,0,0,0,unfurnished,201
flat,shapoorji pallonji joyville gurugram,sector 102,1.77,9195.0,3.0,3,3,1.0,North-East,Relatively New,1653.0,0,0,0,0,0,unfurnished,192
flat,shapoorji pallonji joyville gurugram,sector 102,0.97,16441.0,0.0,2,2,10.0,North-East,Relatively New,741.0,0,0,0,0,0,unfurnished,192
flat,adani m2k oyster grande,sector 102,2.35,8468.0,0.0,3,3,14.0,East,Relatively New,2351.0,1,1,0,0,0,semifurnished,207
flat,adani m2k oyster grande,sector 102,1.9,9104.0,0.0,4,3,8.0,North-East,Relatively New,1710.0,0,1,0,0,0,semifurnished,207
flat,pyramid urban homes 2,sector 86,0.43,8583.0,0.0,2,1,6.0,North-East,New Property,557.0,1,0,0,0,0,unfurnished,99
flat,shree vardhman victoria,sector 70,1.62,8308.0,0.0,5,3,9.0,North,Relatively New,1527.0,0,1,0,0,0,unfurnished,70
flat,ss the leaf,sector 85,1.99,8660.0,0.0,4,4,17.0,East,Relatively New,2398.0,0,1,0,0,0,semifurnished,216
flat,shree vardhman victoria,sector 70,1.23,9111.0,2.0,2,3,1.0,North-East,Relatively New,1222.0,1,0,0,0,0,unfurnished,70
flat,shree vardhman victoria,sector 70,1.63,8359.0,0.0,5,3,12.0,East,Relatively New,1527.0,0,1,0,0,0,unfurnished,70
flat,shree vardhman victoria,sector 70,1.64,8384.0,1.0,5,3,3.0,North,Relatively New,1527.0,0,1,0,0,0,unfurnished,79
flat,shree vardhman victoria,sector 70,1.25,9259.0,1.0,2,3,3.0,East,Relatively New,1222.0,1,0,0,0,0,unfurnished,70
flat,sbtl caladium,sector 109,1.9,6219.0,0.0,4,3,8.0,North-East,Relatively New,2765.0,0,1,0,0,0,unfurnished,192
flat,sbtl caladium,sector 109,1.2,6383.0,0.0,2,2,8.0,South,Relatively New,1701.0,0,0,0,0,0,semifurnished,199
flat,sbtl caladium,sector 109,1.63,6405.0,0.0,3,2,8.0,North-West,Relatively New,2303.0,0,1,0,0,0,unfurnished,208
flat,dlf regal gardens,sector 90,1.23,7053.0,0.0,3,2,19.0,North,Relatively New,1578.0,0,0,0,0,1,unfurnished,6
flat,pyramid urban homes 2,sector 86,0.43,8583.0,0.0,2,1,6.0,North-East,New Property,557.0,0,0,0,0,1,unfurnished,83
flat,ss the leaf,sector 85,1.07,6524.0,0.0,2,3,21.0,South,Relatively New,1484.0,0,0,0,1,0,unfurnished,85
flat,orris aster court premier,sector 85,1.73,6758.0,0.0,5,4,8.0,East,Relatively New,2017.0,0,1,0,0,0,unfurnished,17
flat,orris aster court premier,sector 85,1.45,6840.0,1.0,4,2,3.0,North,New Property,1616.0,0,1,0,0,0,unfurnished,17
flat,dlf the primus,sector 82,1.87,10395.0,0.0,3,3,31.0,East,Moderately Old,1668.0,0,0,0,1,0,unfurnished,58
flat,dlf the primus,sector 82,1.85,10176.0,0.0,3,3,15.0,East,Moderately Old,1677.0,0,0,0,0,1,unfurnished,51
flat,dlf regal gardens,sector 90,1.75,7901.0,1.0,4,4,3.0,East,Relatively New,2005.0,0,0,0,0,1,unfurnished,13
flat,microtek greenburg,sector 86,1.23,8311.0,0.0,2,3,13.0,South,Relatively New,1339.0,1,0,0,0,0,unfurnished,13
flat,microtek greenburg,sector 86,1.25,8446.0,0.0,2,3,13.0,West,Moderately Old,1339.0,1,0,0,0,0,unfurnished,6
flat,experion windchants,sector 112,5.6,11551.0,0.0,6,4,8.0,North-East,Relatively New,3655.35,0,1,0,0,0,semifurnished,217
flat,bestech park view ananda,sector 81,1.45,8011.0,0.0,3,3,8.0,North,Relatively New,1650.0,0,0,0,0,1,unfurnished,160
flat,dlf the primus,sector 82,2.7,10481.0,0.0,4,4,18.0,East,Moderately Old,2576.0,0,1,0,0,0,unfurnished,51
flat,pyramid urban homes 2,sector 86,0.42,8485.0,1.0,2,1,2.0,North-East,New Property,557.0,1,1,0,1,1,unfurnished,95
flat,dlf the ultima,sector 81,3.45,12357.0,0.0,4,4,25.0,East,Moderately Old,2527.0,0,1,0,0,0,unfurnished,85
flat,dlf the ultima,sector 81,3.25,11805.0,0.0,4,4,11.0,North-West,Moderately Old,2491.0,0,1,0,0,0,unfurnished,25
flat,apex our homes,sector 37,0.35,3784.0,0.0,2,1,7.0,East,Relatively New,850.0,0,0,0,0,0,semifurnished,202
flat,apex our homes,sector 37,0.33,3568.0,1.0,2,1,3.0,West,Relatively New,850.0,0,0,0,0,0,semifurnished,202
flat,ramprastha primera,sector 37,1.1,6111.0,0.0,3,3,6.0,North-West,Relatively New,1700.0,0,0,0,0,0,unfurnished,187
flat,ramprastha primera,sector 37,1.08,6000.0,0.0,3,3,9.0,South,Relatively New,1700.0,0,0,0,0,0,unfurnished,196
flat,bptp terra,sector 37,1.4,7731.0,1.0,3,3,5.0,South-East,Relatively New,1711.0,0,0,0,0,0,unfurnished,187
flat,bptp terra,sector 37,1.65,7531.0,1.0,3,4,6.0,West,Relatively New,2091.0,0,0,0,0,0,semifurnished,187
flat,bptp terra,sector 37,1.67,7622.0,0.0,4,3,11.0,West,Relatively New,2091.0,0,0,0,0,0,semifurnished,187
flat,bptp terra,sector 37,1.45,8007.0,0.0,3,3,8.0,South-East,Relatively New,1711.0,0,0,0,0,0,unfurnished,187
flat,adani m2k oyster grande,sector 102,2.61,10046.0,0.0,3,3,14.0,North-East,Relatively New,2200.0,1,1,0,0,0,unfurnished,26
flat,indiabulls centrum park,sector 103,1.32,7788.0,0.0,3,4,6.0,North-East,Relatively New,1300.0,1,0,0,0,0,unfurnished,53
flat,emaar gurgaon greens,sector 102,1.45,8788.0,0.0,3,3,8.0,North-East,Relatively New,1300.0,0,1,0,0,0,unfurnished,53
flat,eldeco accolade,sohna road,0.73,5775.0,0.0,2,3,5.0,West,Relatively New,977.0,0,0,0,1,0,unfurnished,38
flat,eldeco accolade,sohna road,0.71,4907.0,0.0,2,4,10.0,North-East,Relatively New,1131.0,1,0,0,0,0,unfurnished,53
flat,eldeco accolade,sohna road,0.66,5181.0,0.0,2,3,12.0,North-West,Relatively New,977.0,0,0,0,1,0,unfurnished,53
flat,signature global park,sohna road,0.9,6254.0,1.0,3,3,3.0,North-West,Relatively New,1599.0,0,0,0,1,0,unfurnished,114
flat,signature global park,sohna road,0.78,6404.0,3.0,3,3,1.0,South-East,Relatively New,1344.0,0,0,0,1,0,unfurnished,192
flat,signature global park,sohna road,0.7,6071.0,2.0,3,3,2.0,North,Relatively New,1281.0,0,0,0,1,0,unfurnished,189
flat,signature global park,sohna road,0.53,6295.0,2.0,2,2,1.0,East,Relatively New,939.0,0,0,0,1,0,unfurnished,210
flat,signature global park,sohna road,0.52,6326.0,1.0,2,2,3.0,North-West,Relatively New,913.0,0,0,0,1,0,unfurnished,198
flat,signature global park,sohna road,0.91,6289.0,3.0,3,3,1.0,West,Relatively New,1599.0,0,0,0,1,0,unfurnished,207
flat,signature global park,sohna road,0.53,6386.0,1.0,2,2,2.0,North-East,Relatively New,913.0,0,0,0,1,0,unfurnished,210
flat,corona optus,sector 37,1.2,6916.0,0.0,4,3,8.0,South-West,Relatively New,1635.0,0,0,0,0,0,unfurnished,187
flat,corona optus,sector 37,1.22,6912.0,1.0,4,3,5.0,South-East,Relatively New,1665.0,0,0,0,0,0,unfurnished,187
flat,corona optus,sector 37,1.4,7035.0,1.0,3,4,4.0,South,Relatively New,1890.0,0,1,0,0,0,unfurnished,187
flat,eldeco accolade,sohna road,0.73,5753.0,0.0,2,3,9.0,North-East,Relatively New,1148.0,0,0,0,1,0,unfurnished,130
flat,eldeco accolade,sohna road,0.72,4976.0,0.0,2,4,12.0,East,Relatively New,1131.0,1,0,0,0,0,unfurnished,190
flat,eldeco accolade,sohna road,0.72,5737.0,0.0,2,3,8.0,West,Relatively New,1404.0,0,0,0,0,0,unfurnished,189
flat,signature global park,sohna road,0.72,5990.0,1.0,2,3,3.0,North-West,Relatively New,1095.0,0,0,0,1,0,unfurnished,200
flat,signature global park,sohna road,0.54,6331.0,0.0,2,2,4.0,West,Relatively New,939.0,0,0,0,1,0,unfurnished,201
flat,signature global park,sohna road,0.67,5537.0,0.0,2,3,4.0,North-East,Relatively New,1095.0,0,0,0,1,0,unfurnished,165
flat,signature global park,sohna road,0.78,6446.0,1.0,3,3,3.0,South-West,Relatively New,1344.0,0,0,0,1,0,unfurnished,192
flat,signature global park,sohna road,0.65,5637.0,1.0,2,2,2.0,North-West,Relatively New,1043.0,0,0,0,1,0,unfurnished,157
flat,puri diplomatic greens,sector 111,3.5,11864.0,0.0,5,4,10.0,North-East,Relatively New,2700.0,0,1,0,0,0,semifurnished,53
flat,ireo uptown,sector 66,4.85,12999.0,0.0,4,4,15.0,North,Relatively New,3500.0,1,1,1,1,0,semifurnished,206
flat,dlf new town heights,sector 90,1.9,6967.0,0.0,4,4,19.0,North-East,Relatively New,2512.0,0,1,1,0,0,unfurnished,223
flat,pareena coban residences,sector 99,1.56,7812.0,1.0,5,3,4.0,North-East,New Property,1807.0,0,1,0,0,1,unfurnished,53
flat,tata primanti,sector 72,4.0,13769.0,0.0,5,4,9.0,North-East,Relatively New,2800.0,0,1,0,0,0,semifurnished,215
flat,m3m merlin,sector 67,3.0,14656.0,1.0,3,4,4.0,North-East,Relatively New,2047.0,0,0,1,0,0,semifurnished,223
flat,tata primanti,sector 72,3.3,15385.0,0.0,3,4,10.0,North-East,Relatively New,2000.0,0,1,0,0,0,semifurnished,215
flat,emaar mgf the enclave,sector 66,2.1,12353.0,0.0,4,2,12.0,North-East,Relatively New,1800.0,0,1,0,0,0,semifurnished,199
flat,emaar mgf the enclave,sector 66,1.9,10556.0,0.0,4,2,8.0,North-East,Relatively New,1850.0,0,1,0,0,0,semifurnished,216
flat,ireo uptown,sector 66,2.4,13065.0,1.0,2,3,5.0,North-East,Relatively New,1700.0,0,1,0,0,0,semifurnished,206
flat,m3m skywalk,sector 74,1.52,13345.0,0.0,2,3,6.0,South-East,Relatively New,1250.0,0,0,1,0,0,unfurnished,216
flat,m3m skywalk,sector 74,1.48,12333.0,0.0,2,3,13.0,North-East,Relatively New,1300.0,0,0,1,0,0,unfurnished,195
flat,bestech park view grand spa,sector 81,2.29,8609.0,0.0,4,4,10.0,North-East,Relatively New,2315.0,1,1,0,0,0,unfurnished,223
flat,ireo the grand arch,sector 58,4.0,18484.0,1.0,4,3,5.0,North-West,Old Property,2164.0,0,1,0,0,0,semifurnished,53
flat,indiabulls enigma,sector 110,3.6,10588.0,1.0,5,3,7.0,North,Relatively New,3077.0,0,1,0,0,0,unfurnished,208
flat,suncity vatsal valley,gwal pahari,1.38,9650.0,3.0,3,2,1.0,East,Relatively New,1294.0,0,0,0,0,0,semifurnished,194
flat,ats kocoon,sector 109,2.2,10501.0,0.0,4,3,13.0,West,Relatively New,1860.0,0,1,0,0,0,unfurnished,201
flat,indiabulls enigma,sector 110,4.49,11572.0,1.0,5,4,4.0,North-East,Relatively New,3511.0,0,1,0,0,0,unfurnished,214
flat,indiabulls enigma,sector 110,3.49,10265.0,1.0,5,3,7.0,North-West,Relatively New,3077.0,0,1,0,0,0,unfurnished,214
flat,indiabulls enigma,sector 110,3.7,10882.0,1.0,5,3,7.0,South-West,Relatively New,3077.0,0,1,0,0,0,semifurnished,198
flat,emaar gurgaon greens,sector 102,1.42,8606.0,1.0,3,3,4.0,North,Relatively New,1314.0,0,0,0,0,1,unfurnished,53
flat,ireo victory valley,sector 67,4.5,14098.0,4.0,4,4,0.0,North,Relatively New,3160.0,0,1,0,1,0,semifurnished,48
flat,ats triumph,sector 104,1.85,8079.0,0.0,3,4,24.0,East,Relatively New,2072.0,0,1,0,0,0,unfurnished,223
flat,ats triumph,sector 104,2.62,8317.0,0.0,4,4,14.0,North,Relatively New,2851.0,0,1,0,0,0,unfurnished,223
flat,vatika gurgaon,sector 83,1.1,6162.0,1.0,3,4,5.0,North-West,Relatively New,1600.0,0,0,0,0,0,semifurnished,131
flat,godrej,sector 79,1.33,8531.0,0.0,2,3,6.0,North-West,Relatively New,1411.0,1,0,0,0,0,unfurnished,208
flat,godrej,sector 79,1.34,8524.0,1.0,2,3,2.0,North-West,Relatively New,1423.0,1,0,0,0,0,unfurnished,208
flat,godrej,sector 79,1.18,8532.0,0.0,2,3,7.0,North-West,Relatively New,1252.0,0,0,0,0,0,unfurnished,208
flat,vatika gurgaon,sector 83,0.95,6574.0,0.0,2,3,5.0,South,Relatively New,1300.0,0,0,0,0,0,semifurnished,131
flat,vatika gurgaon,sector 83,0.98,8167.0,0.0,2,3,5.0,South,Relatively New,1300.0,0,0,0,0,0,semifurnished,131
flat,paras dews,sector 106,1.15,6534.0,0.0,4,4,12.0,East,Relatively New,1186.0,1,1,0,0,0,unfurnished,223
flat,tulip white,sector 69,0.9,6787.0,0.0,2,3,6.0,North-East,Relatively New,1473.0,0,0,0,1,0,unfurnished,153
flat,ats triumph,sector 104,2.52,8000.0,0.0,4,4,19.0,North-East,Relatively New,2800.0,0,1,1,0,0,semifurnished,205
flat,godrej,sector 79,2.01,8495.0,0.0,4,4,6.0,East,Relatively New,2141.0,0,1,0,0,0,unfurnished,208
flat,godrej,sector 79,1.93,8532.0,1.0,4,4,5.0,East,Relatively New,2047.0,0,1,0,0,0,unfurnished,208
flat,godrej,sector 79,1.28,8505.0,0.0,3,3,7.0,North-East,Relatively New,1362.0,0,0,0,0,0,unfurnished,208
flat,godrej,sector 79,1.91,8512.0,0.0,4,4,7.0,North-East,Relatively New,2031.0,0,1,0,0,0,unfurnished,208
flat,godrej,sector 79,1.34,8524.0,0.0,3,3,7.0,East,Relatively New,1423.0,0,0,0,0,0,unfurnished,208
flat,ats kocoon,sector 109,1.7,12879.0,0.0,3,3,22.0,East,Relatively New,1550.0,0,0,0,0,0,unfurnished,117
flat,emaar mgf the palm drive,sector 66,3.5,15909.0,0.0,3,3,7.0,North-East,Moderately Old,2125.0,0,1,1,0,0,semifurnished,193
flat,bestech park view sanskruti,sector 92,1.83,7871.0,0.0,3,3,8.0,East,New Property,2104.0,0,1,0,0,0,unfurnished,172
flat,dlf new town heights,sector 90,1.25,8639.0,3.0,4,4,0.0,North-West,Old Property,1608.0,0,1,0,0,0,unfurnished,44
flat,emaar palm gardens,sector 83,1.8,12000.0,0.0,4,4,6.0,South-West,Relatively New,1666.0,0,1,0,0,0,unfurnished,137
flat,emaar palm gardens,sector 83,1.4,9675.0,0.0,3,3,11.0,North,Relatively New,1582.0,0,1,0,0,0,unfurnished,78
flat,m3m skywalk,sector 74,1.54,11000.0,0.0,2,4,22.0,South,Relatively New,1200.0,0,0,0,0,1,unfurnished,175
flat,vipul belmonte,sector 53,6.0,24490.0,0.0,4,4,6.0,North-West,Moderately Old,2217.0,0,1,0,0,1,semifurnished,32
flat,dlf park place,sector 54,4.85,25867.0,0.0,4,4,25.0,South-East,Relatively New,1875.0,0,1,0,0,0,semifurnished,32
flat,dlf park place,sector 54,4.86,25920.0,0.0,4,4,7.0,West,Relatively New,1875.0,0,1,0,0,0,semifurnished,53
flat,central park resorts,sector 48,5.15,20901.0,0.0,3,4,8.0,North-West,Moderately Old,2364.0,0,1,0,0,0,semifurnished,77
flat,central park resorts,sector 48,9.3,24926.0,0.0,4,4,10.0,North-East,Moderately Old,3831.0,1,1,1,1,0,semifurnished,79
flat,bestech park view city,sector 48,1.78,10023.0,1.0,4,2,5.0,North-West,Relatively New,1526.0,1,0,0,1,0,unfurnished,71
flat,vatika city,sector 49,1.79,12786.0,0.0,3,3,9.0,East,Old Property,1555.0,0,1,0,0,0,unfurnished,58
flat,siddhi vinayak apartments,sector 55,1.44,9600.0,0.0,3,2,6.0,South,Moderately Old,1700.0,0,0,0,0,1,semifurnished,58
flat,madhur jeevan apartments,sector 56,1.59,8595.0,1.0,3,4,3.0,North,Old Property,1900.0,0,0,0,0,1,semifurnished,38
flat,the lions cghs,sector 56,1.99,11056.0,1.0,4,4,4.0,East,Old Property,2000.0,0,0,0,1,1,semifurnished,111
flat,professors enclave cghs,sector 56,1.54,8324.0,0.0,3,2,6.0,South,Old Property,1920.0,0,1,0,1,0,semifurnished,117
flat,guru gram haryana cghs,sector 56,1.39,8424.0,0.0,2,3,6.0,South,Old Property,1750.0,0,1,0,1,0,semifurnished,105
flat,park view apartment,sector 56,1.74,7565.0,2.0,3,4,2.0,South,Old Property,2400.0,0,1,0,1,0,semifurnished,130
flat,shapoorji pallonji joyville gurugram,sector 102,1.28,10535.0,0.0,2,3,10.0,East,Relatively New,1100.0,0,0,0,0,0,unfurnished,53
flat,ats tourmaline,sector 109,1.72,8000.0,0.0,4,4,7.0,South-West,Relatively New,1797.0,0,1,0,0,0,semifurnished,208
flat,ats tourmaline,sector 109,1.5,8571.0,0.0,3,4,7.0,North-East,Relatively New,1466.0,0,0,0,0,0,unfurnished,201
flat,shapoorji pallonji joyville gurugram,sector 102,1.41,10307.0,2.0,2,3,0.0,North-East,Relatively New,1238.0,0,0,0,0,1,unfurnished,53
flat,ats tourmaline,sector 109,1.5,6977.0,1.0,4,4,4.0,North-West,Relatively New,1797.0,0,1,0,0,0,semifurnished,62
flat,ats tourmaline,sector 109,1.45,6744.0,1.0,4,4,4.0,North-West,Relatively New,1797.0,0,1,0,0,0,unfurnished,88
flat,ss the leaf,sector 85,2.13,7575.0,2.0,4,3,2.0,North,Relatively New,2600.0,0,0,0,0,0,unfurnished,46
flat,ss the leaf,sector 85,2.0,8306.0,0.0,4,3,6.0,North,Relatively New,2300.0,0,1,0,0,0,unfurnished,46
flat,ss the leaf,sector 85,2.1,7468.0,1.0,4,3,7.0,North,Relatively New,2600.0,1,1,0,1,0,unfurnished,46
flat,ss the leaf,sector 85,2.13,7575.0,1.0,4,3,6.0,North,Relatively New,2600.0,0,0,0,0,0,unfurnished,46
flat,ss the leaf,sector 85,1.25,7180.0,0.0,2,3,10.0,South-East,Relatively New,1730.0,0,0,0,0,0,unfurnished,53
flat,ss the leaf,sector 83,1.19,7225.0,0.0,2,3,4.0,South-East,Relatively New,1630.0,0,0,0,0,0,unfurnished,53
flat,ss the leaf,sector 85,1.17,7002.0,0.0,2,3,11.0,East,Relatively New,1660.0,0,0,0,0,0,unfurnished,53
flat,ss,sector 85,2.09,7432.0,0.0,4,3,8.0,South-East,Relatively New,2600.0,1,1,0,1,0,unfurnished,53
flat,ss,sector 85,2.17,7717.0,1.0,4,3,7.0,North,Relatively New,2600.0,1,1,0,1,0,unfurnished,46
flat,ss,sector 85,2.14,7610.0,1.0,4,3,6.0,North,Relatively New,2300.0,1,1,0,1,0,unfurnished,46
flat,ss,sector 85,2.1,7468.0,2.0,4,3,2.0,North-West,Relatively New,2600.0,0,0,0,0,0,unfurnished,46
flat,ss,sector 85,1.98,8223.0,0.0,4,3,6.0,West,Relatively New,2300.0,0,0,0,0,0,unfurnished,47
flat,ss the leaf,sector 85,1.24,7122.0,0.0,2,3,10.0,West,Relatively New,1730.0,0,0,0,0,0,unfurnished,53
flat,ss,sector 85,1.18,7169.0,0.0,2,3,4.0,West,Relatively New,1630.0,0,0,0,0,0,unfurnished,53
flat,ss,sector 85,1.2,7151.0,0.0,2,3,15.0,North-East,Relatively New,1660.0,0,0,0,0,0,unfurnished,53
flat,ss,sector 85,1.19,7121.0,0.0,2,3,11.0,West,Relatively New,1670.0,0,0,0,0,0,unfurnished,53
flat,orchid petals,sector 49,2.09,11579.0,3.0,3,3,0.0,South,Relatively New,1634.0,0,0,0,0,0,unfurnished,53
flat,orchid petals,sector 49,2.45,11887.0,3.0,3,3,0.0,North-East,Relatively New,1865.0,1,0,0,0,0,unfurnished,53
flat,orchid petals,sector 49,2.23,10969.0,0.0,3,3,14.0,North,Relatively New,1840.0,0,0,0,0,1,unfurnished,45
flat,orchid petals,sector 49,4.21,11836.0,0.0,6,4,14.0,South-East,Relatively New,3219.0,0,1,0,1,0,unfurnished,39
flat,orchid petals,sector 49,4.16,11699.0,0.0,4,4,14.0,East,Relatively New,3219.0,1,1,0,0,0,unfurnished,45
flat,orchid petals,sector 49,4.52,10984.0,0.0,5,4,14.0,West,Moderately Old,3724.0,1,1,0,1,0,unfurnished,53
flat,godrej aria,sector 79,0.95,6552.0,0.0,2,3,5.0,East,Relatively New,1611.0,0,0,0,0,0,unfurnished,216
flat,ireo uptown,sector 66,1.5,11219.0,2.0,3,3,1.0,South,Relatively New,1330.0,0,1,0,0,1,semifurnished,103
flat,raisina residency,sector 59,5.0,13058.0,0.0,4,4,13.0,North-West,Relatively New,4254.0,1,1,1,1,0,unfurnished,213
flat,tata primanti,sector 72,4.0,16032.0,0.0,5,4,22.0,West,Relatively New,2700.0,0,1,0,0,0,unfurnished,216
flat,signature global orchard avenue,sector 93,0.36,6716.0,0.0,2,2,6.0,North,Relatively New,604.0,0,0,0,0,0,unfurnished,40
flat,bestech park view grand spa,sector 81,4.7,6786.0,0.0,4,4,19.0,North,Relatively New,6268.0,0,1,0,0,0,unfurnished,184
flat,bestech park view ananda,sector 81,0.95,10626.0,1.0,2,2,2.0,North-East,Relatively New,1112.0,0,0,0,0,0,unfurnished,129
flat,signature global orchard avenue,sector 93,0.38,6387.0,0.0,2,2,7.0,North,Relatively New,661.0,0,0,0,0,0,unfurnished,28
flat,vatika gurgaon,sector 83,1.1,6051.0,0.0,3,3,12.0,North,Relatively New,1570.0,0,1,0,0,0,unfurnished,90
flat,bestech park view sanskruti,sector 92,1.55,7568.0,0.0,4,3,16.0,South,Relatively New,1805.0,0,1,0,0,0,semifurnished,71
flat,bestech park view sanskruti,sector 92,1.55,9688.0,0.0,3,3,17.0,East,Relatively New,1792.0,0,1,0,0,0,semifurnished,71
flat,bestech park view sanskruti,sector 92,2.0,8333.0,0.0,5,4,12.0,North,Relatively New,2453.0,0,1,0,0,0,unfurnished,71
flat,dlf the ultima,sector 81,2.3,14603.0,0.0,4,4,27.0,East,Relatively New,1825.0,0,1,0,0,0,unfurnished,140
flat,ss the leaf,sector 85,2.1,7468.0,0.0,5,4,9.0,East,Relatively New,2545.0,0,0,0,0,0,unfurnished,103
flat,vatika lifestyle homes,sector 83,1.3,4545.0,0.0,3,1,6.0,North-West,Relatively New,2588.0,0,0,0,0,0,unfurnished,99
flat,signature global synera,sector 81,0.4,6319.0,0.0,2,1,12.0,South,Relatively New,586.0,0,0,0,0,0,unfurnished,34
flat,tata primanti,sector 72,3.3,15103.0,0.0,4,4,15.0,North,New Property,2185.0,0,1,0,0,0,semifurnished,223
